eventDate,decimalLatitude,decimalLongitude,individualCount,stateProvince,habitat_type,conservation_status,conservation_source
2024-09-04,-27.575501,153.271036,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-05,-30.434056000000002,152.942417,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-05,-30.379068,153.015765,2,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-05,-28.69937,153.247001,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-05,-28.334601,153.565045,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-05,-30.434056000000002,152.942417,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-05,-32.030081,151.969209,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-05,-31.464331,152.928497,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-05,-31.468328,152.913862,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-05,-33.501078,150.740497,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-05,-31.451541,152.926481,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-05,-34.095595,150.979153,2,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-05,-32.030135,151.969652,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-05,-31.938704,152.406621,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-05,-30.379556,153.013202,2,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-05,-27.575501,153.271036,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-06,-32.0689,152.5366,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-06,-31.438393,152.91782,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-06,-29.779195,150.979581,2,New South Wales,Nandewar,Endangered,NSW BC Act 2016
2024-09-06,-28.626972,153.428062,2,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-06,-32.39853,151.73859,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-06,-33.502004,150.74125,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-06,-31.435858,152.90273,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-06,-30.09467,152.13066,1,New South Wales,New England Tablelands,Endangered,NSW BC Act 2016
2024-09-06,-31.443514,152.919509,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-06,-27.575697,153.271499,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-07,-33.501666,150.74089,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-07,-31.458046,152.928966,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-07,-33.525168,150.660374,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-07,-34.090362,150.985794,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-07,-33.474965,150.789647,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-07,-31.992018,152.352616,3,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-07,-30.403932,153.031448,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-07,-30.929604,153.077377,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-07,-34.759756,150.055861,1,New South Wales,South Eastern Highlands,Endangered,NSW BC Act 2016
2024-09-07,-21.467733,148.835328,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-09-07,-27.511245,153.249932,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-07,-21.455289,148.858978,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-09-07,-21.454619,148.859939,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-09-07,-28.372579000000002,153.564502,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-07,-27.575697,153.271499,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-08,-34.028132,150.988647,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-08,-31.450737,152.916478,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-08,-31.481426,152.91603,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-08,-31.460665,152.921842,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-08,-30.895012,153.017994,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-08,-34.019721,150.990241,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-08,-29.789508,150.938952,1,New South Wales,New England Tablelands,Endangered,NSW BC Act 2016
2024-09-08,-28.825697,153.322522,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-08,-30.705455,151.648748,1,New South Wales,New England Tablelands,Endangered,NSW BC Act 2016
2024-09-08,-32.065176,152.538012,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-08,-21.71797,148.7014,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-09-08,-21.408281,148.918136,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-09-08,-21.413739,148.907364,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-09-09,-30.381511,153.048338,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-09,-30.434056000000002,152.942417,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-09,-31.469109,152.919664,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-09,-31.429896,152.887574,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-09,-21.5038,148.7974,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-09-09,-28.27542,153.430101,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-09,-27.512955,153.195023,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-09,-27.508106,153.201736,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-09,-27.569696,153.298874,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-09,-27.489639,153.244385,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-09,-27.564762,153.304671,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-09,-27.488499,153.244064,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-09,-27.518948,153.217834,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-09,-27.564629,153.304794,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-09,-27.575413,153.271994,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-09,-27.571283,153.291977,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-09,-27.510773,153.245529,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-09,-27.617893,153.204971,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-09,-27.565456,153.304611,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-09,-27.614119,153.199265,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-10,-33.148032,151.077406,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-10,-31.471952,152.906016,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-10,-32.54672,151.939461,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-10,-30.310862,153.093229,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-10,-34.49109,150.47146,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-10,-29.188877,153.01024,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-10,-31.968134,152.25601700000001,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-10,-31.088919,152.86125,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-10,-27.493807,153.252735,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-10,-21.42022,148.9003,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-09-10,-27.575395,153.271891,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-10,-27.629946,153.282044,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-10,-21.676397,148.692397,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-09-10,-28.373334,153.559297,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-10,-27.576796,153.299825,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-11,-31.630862,152.782177,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-11,-32.523881,151.944133,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-11,-31.73113,152.190377,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-11,-31.920824,152.379933,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-11,-36.17839,149.28521,1,New South Wales,South Eastern Highlands,Endangered,NSW BC Act 2016
2024-09-11,-30.876775,153.071134,1,New South Wales,NA,Endangered,NSW BC Act 2016
2024-09-11,-31.939119,152.400356,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-11,-31.993476,152.261572,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-11,-30.877318,153.073386,1,New South Wales,NA,Endangered,NSW BC Act 2016
2024-09-11,-31.918104,152.376564,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-11,-29.665515,151.027295,1,New South Wales,Nandewar,Endangered,NSW BC Act 2016
2024-09-11,-34.107829,150.818197,3,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-11,-30.888135,153.071949,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-11,-27.575395,153.271891,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-11,-28.373534,153.558372,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-12,-34.628611,146.395649,1,New South Wales,Riverina,Endangered,NSW BC Act 2016
2024-09-12,-31.638676,152.793977,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-12,-31.630232,152.782453,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-12,-34.010835,150.877474,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-12,-32.068532,152.540269,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-12,-31.184721,152.967148,2,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-12,-31.199338,152.804508,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-12,-31.462129,152.928045,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-12,-31.62912,152.78644,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-12,-30.410249,151.579577,1,New South Wales,New England Tablelands,Endangered,NSW BC Act 2016
2024-09-12,-34.49111,150.47143,2,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-12,-21.22,148.56,1,Queensland,Central Mackay Coast,Vulnerable,QLD NC Act 1992
2024-09-12,-27.575586,153.271644,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-12,-21.718825,148.725631,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-09-12,-28.329005,153.549962,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-12,-27.511236,153.249943,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-12,-28.399309,153.55599,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-13,-31.938161,152.399805,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-13,-31.947739,152.330576,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-13,-31.445858,152.89486,2,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-13,-31.630159,152.784241,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-13,-30.425639,152.936056,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-13,-21.40827,148.91844,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-09-13,-27.575697,153.271499,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-13,-27.56943,153.298064,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-13,-27.511316,153.249968,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-13,-21.61781,148.71306,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-09-13,-28.389022,153.561895,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-14,-31.933059,152.412314,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-14,-34.034467,150.878928,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-14,-31.947562,152.386296,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-14,-33.637563,149.513928,1,New South Wales,South Eastern Highlands,Endangered,NSW BC Act 2016
2024-09-14,-27.575697,153.271499,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-14,-27.511285,153.250205,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-14,-28.408178,153.55643,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-14,-27.511302,153.249863,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-14,-27.511469,153.250544,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-14,-28.389135,153.561809,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-15,-28.637406,153.629237,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-15,-29.726114,150.937159,2,New South Wales,Nandewar,Endangered,NSW BC Act 2016
2024-09-15,-29.773032,151.059914,2,New South Wales,Nandewar,Endangered,NSW BC Act 2016
2024-09-15,-34.51129,150.30711,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-15,-31.935274,152.417132,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-15,-27.511669,153.25075,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-15,-28.389159,153.561873,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-15,-21.41372,148.9074,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-09-15,-28.389069,153.561852,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-15,-21.39504,148.93706,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-09-15,-27.511413,153.249902,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-16,-34.762424,146.562342,2,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-16,-33.492358,149.551708,1,New South Wales,South Eastern Highlands,Endangered,NSW BC Act 2016
2024-09-16,-34.55235,150.51121,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-16,-34.760487,146.56265,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-16,-31.463607,152.926208,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-16,-31.441022,152.897596,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-16,-27.613871,153.199448,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-16,-27.489575,153.244316,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-16,-27.50803,153.20195,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-16,-28.355099,153.274614,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-16,-27.569403,153.297974,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-16,-27.50293,153.22649,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-16,-27.514,153.202972,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-17,-31.850684,152.392731,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-17,-33.492192,149.551576,1,New South Wales,South Eastern Highlands,Endangered,NSW BC Act 2016
2024-09-17,-30.39035,153.048,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-17,-31.44594,152.91581,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-17,-28.784924,152.091726,1,New South Wales,New England Tablelands,Endangered,NSW BC Act 2016
2024-09-17,-31.935993,152.45623,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-17,-31.194303,152.973256,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-17,-30.389295,153.046868,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-17,-31.944253,152.395737,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-17,-31.64242,152.793199,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-17,-28.600018,153.476321,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-17,-31.438815,152.89015,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-17,-28.371927,153.559883,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-17,-28.376912,153.555884,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-17,-27.514484,153.196426,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-17,-27.511292,153.250076,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-17,-21.71106,148.70232,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-09-17,-21.338755,148.937628,1,Queensland,Central Mackay Coast,Vulnerable,QLD NC Act 1992
2024-09-17,-27.511391,153.24989,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-18,-31.916569,152.406643,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-18,-30.39035,153.048,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-18,-32.599922,149.57812,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-18,-30.389207,153.047099,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-18,-34.101712,150.820986,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-18,-31.93195,152.406936,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-18,-34.075662,150.862794,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-18,-28.787128,153.433288,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-18,-34.255293,150.705301,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-18,-31.928579,152.403906,10,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-18,-31.932063,152.407619,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-18,-34.757376,146.562555,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-18,-30.39035,153.048,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-18,-28.388334,153.558278,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-18,-28.389145,153.561809,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-18,-27.51129,153.249992,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-18,-21.634489,148.685378,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-09-18,-28.38914,153.561825,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-18,-21.55205,148.4643,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-09-18,-28.384194,153.562364,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-18,-27.575304,153.271168,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-19,-34.069548,150.835984,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-19,-31.402768,152.907085,2,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-19,-31.43536,152.893027,2,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-19,-31.485269,152.918288,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-19,-31.435283,152.915068,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-19,-31.454437,152.921073,2,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-19,-31.976705,152.455665,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-19,-32.299991,152.2412,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-19,-30.937489,152.858913,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-19,-32.147044,152.361467,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-19,-33.96871,150.910199,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-19,-21.405022,148.925903,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-09-19,-27.52559,153.2821,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-19,-27.511264,153.249889,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-19,-27.575377,153.271148,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-19,-21.78891,148.68184,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-09-20,-31.656244,152.796782,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-20,-31.471952,152.906016,2,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-20,-31.446712,152.906315,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-20,-34.117278,150.797056,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-20,-31.939427,152.276905,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-20,-32.850534,151.534179,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-20,-34.079953,150.861652,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-20,-31.808181,152.208083,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-20,-34.117278,150.797056,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-20,-31.454011,152.898346,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-20,-33.147919,151.077611,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-20,-27.511267,153.249971,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-20,-28.38797,153.563909,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-09-20,-27.575377,153.271148,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-20,-27.511274,153.250035,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-09-21,-34.767365,146.573313,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-31.915703,152.335249,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-21,-34.775614,146.584958,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-34.762857,146.603295,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-34.753899,146.558609,2,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-34.770422,146.587402,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-34.763847,146.601837,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-34.75621,146.569102,2,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-34.753602,146.579053,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-34.762624,146.563259,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-31.931083,152.399664,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-21,-34.767703,146.578625,2,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-34.757557,146.564765,2,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-34.76658,146.586232,2,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-34.763847,146.601837,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-31.465988,152.922016,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-21,-34.769076,146.574405,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-34.763841,146.601829,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-34.769757,146.586935,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-34.753572,146.557441,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-31.925451,152.31797,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-21,-34.763563,146.603422,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-31.434031,152.911105,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-21,-34.755822,146.569688,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-31.637937,152.795091,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-21,-34.769805,146.590933,2,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-32.083006,151.924375,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-21,-34.756115,146.564395,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-34.771816,146.595526,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-34.771738,146.595606,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-34.772745,146.595319,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-09-21,-33.572131,150.665339,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-09-21,-31.448025,152.879308,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-09-21,-34.768196,146.578454,2,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
